	word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol	ne
501	19	оказывать	18	VERB	xcomp	оказывать	24	0	0
502	20	на	21	ADP	case	на	24	0	0
503	21	режим	19	NOUN	nmod	режим	24	0	0
504	22	Асада	21	PROPN	nmod	асад	24	0	PER
505	23	давление	18	NOUN	nsubj	давление	24	0	0
506	24	с	25	ADP	case	с	24	0	0
507	25	целью	23	NOUN	nmod	цель	24	0	0
508	26	приостановить	25	VERB	acl	приостанавливать	24	0	0
509	27	подготовку	26	NOUN	dobj	подготовка	24	0	0
510	28	к	29	ADP	case	к	24	0	0
511	29	штурму	27	NOUN	nmod	штурм	24	-1	0
512	30	Алеппо.	29	PROPN	nmod	алеппо	24	0	0
513	1	Но	7	CONJ	cc:preconj	но	25	0	0
514	2	через	3	ADP	case	через	25	0	0
515	3	пару	7	NOUN	nmod	пара	25	0	0
516	4	дней	3	NOUN	nmod	день	25	0	0
517	5	тот	7	DET	det	тот	25	0	0
518	6	же	5	X	discourse	же	25	0	0
519	7	портал	10	VERB	nsubj	портал	25	0	0
520	8	Javan	7	PROPN	dobj	Javan	25	0	ORG
521	9	(3.05)	8	NUM	nummod	3.05	25	0	0
522	10	сообщил	0	VERB	ROOT	сообщать	25	0	0
523	11	о	12	ADP	case	о	25	0	0
524	12	смягчении	10	NOUN	nmod	смягчение	25	0	0
525	13	позиции	12	NOUN	nmod	позиция	25	0	0
526	14	России	13	PROPN	nmod	россия	25	0	LOC
527	15	по	16	ADP	case	по	25	0	0
528	16	«расширению	13	NOUN	nmod	расширение	25	0	0
529	17	зоны	16	NOUN	nmod	зона	25	0	0
530	18	перемирия»	10	NOUN	nsubj	перемирие	25	0	0
531	19	в	20	ADP	case	в	25	0	0
532	20	Сирии.	10	PROPN	nmod	сирия	25	0	0
533	1	Издание	2	NOUN	nsubj	издание	26	0	0
534	2	отметило,	0	VERB	ROOT	отмечать	26	0	0
535	3	что,	4	SCONJ	case	что	26	0	0
536	4	действительно,	15	NOUN	nmod	действительно	26	0	0
537	5	по	6	ADP	case	по	26	0	0
538	6	мере	15	NOUN	nmod	мера	26	0	0
539	7	подготовки	6	NOUN	nmod	подготовка	26	0	0
540	8	решающего	9	ADJ	amod	решающий	26	0	0
541	9	штурма	7	NOUN	nmod	штурм	26	-1	0
542	10	Алеппо	9	PROPN	nmod	алеппо	26	0	LOC
543	11	сирийской	12	ADJ	amod	сирийский	26	0	0
544	12	армией	7	NOUN	nmod	армия	26	0	0
545	13	Россия	15	PROPN	nsubj	россия	26	0	GEO
546	14	неоднократно	15	ADV	advmod	неоднократно	26	0	0
547	15	заявляла	2	VERB	parataxis	заявлять	26	0	0
548	16	об	17	ADP	case	об	26	0	0
549	17	отказе	15	NOUN	nmod	отказ	26	-1	0
550	18	обсуждать	15	VERB	xcomp	обсуждать	26	0	0
551	19	этот	20	DET	det	этот	26	0	0
552	20	вопрос.	18	NOUN	dobj	вопрос	26	0	0
553	1	Однако	14	CONJ	cc:preconj	однако	27	0	0
554	2	после	3	ADP	case	после	27	0	0
555	3	визита	14	NOUN	nmod	визит	27	0	0
556	4	в	5	ADP	case	в	27	0	0
557	5	Москву	3	PROPN	nmod	москва	27	0	LOC
558	6	спецпосланника	3	NOUN	nmod	спецпосланник	27	0	0
559	7	ООН	6	PROPN	nmod	оон	27	0	ORG
560	8	по	9	ADP	case	по	27	0	0
561	9	Сирии	3	PROPN	nmod	сирия	27	0	LOC
562	10	Стаффана	9	PROPN	nmod	стаффан	27	0	0
563	11	де	10	PROPN	name	де	27	0	0
564	12	Мистуры	14	PROPN	nsubj	мистура	27	0	0
565	13	стало	14	VERB	cop	становиться	27	0	0
566	14	известно	0	ADJ	ROOT	известно	27	0	0
567	15	об	16	ADP	case	об	27	0	0
568	16	изменении	14	NOUN	nmod	изменение	27	0	0
569	17	позиции	16	NOUN	nmod	позиция	27	0	0
570	18	МИДа	17	PROPN	appos	мид	27	0	ORG
571	19	РФ:	18	PROPN	name	рф	27	0	0
572	20	Россия	21	PROPN	nsubj	россия	27	0	GEO
573	21	обозначила	14	VERB	parataxis	обозначать	27	0	0
574	22	готовность	21	NOUN	dobj	готовность	27	1	0
575	23	к	25	ADP	case	к	27	0	0
576	24	дискуссии,	25	ADJ	amod	дискуссия	27	0	0
577	25	подчеркнув	22	NOUN	nmod	подчеркивать	27	0	0
578	26	при	35	ADP	case	при	27	0	0
579	27	этом,	35	DET	det	это	27	0	0
580	28	что	32	SCONJ	mark	что	27	0	0
581	29	ее	30	PRON	det	она	27	0	0
582	30	согласие	32	NOUN	nsubj	согласие	27	0	0
583	31	будет	32	VERB	aux	быть	27	0	0
584	32	возможно	33	ADV	advmod	возможно	27	0	0
585	33	только	35	ADV	discourse	только	27	0	0
586	34	при	35	ADP	case	при	27	0	0
587	35	выполнении	21	NOUN	nmod	выполнение	27	0	0
588	36	«ряда	35	NOUN	nmod	ряд	27	0	0
589	37	серьезных	38	ADJ	amod	серьезный	27	0	0
590	38	условий»	36	NOUN	nmod	условие	27	0	0
591	39	и	35	CONJ	cc	и	27	0	0
592	40	«требований»,	47	X	nsubj	требование	27	0	0
593	41	в	43	ADP	case	в	27	0	0
594	42	том	43	DET	det	том	27	0	0
595	43	числе,	47	NOUN	nmod	число	27	0	0
596	44	к	46	ADP	case	к	27	0	0
597	45	вооруженной	46	ADJ	amod	вооруженный	27	0	0
598	46	оппозиции,	47	NOUN	nmod	оппозиция	27	-1	0
599	47	отметило	35	VERB	conj	отмечать	27	0	0
600	48	издание.	47	ADP	punct	издание	27	0	0
601	1	Москва	4	PROPN	nsubj	москва	28	0	GEO
602	2	и	1	CONJ	cc	и	28	0	0
603	3	Пекин	1	PROPN	conj	пекин	28	0	GEO
604	4	осудили	0	VERB	ROOT	осуждать	28	-1	0
605	5	инициативы	26	NOUN	dobj	инициатива	28	1	0
606	6	США	5	PROPN	nmod	сша	28	0	GEO
607	7	по	8	ADP	case	по	28	0	0
608	8	размещению	26	NOUN	nmod	размещение	28	0	0
609	9	на	10	ADP	case	на	28	0	0
610	10	юге	26	NOUN	nmod	юг	28	0	0
611	11	Корейского	12	ADJ	amod	корейский	28	0	0
612	12	полуострова	10	NOUN	nmod	полуостров	28	0	0
613	13	противоракетного	14	ADJ	amod	противоракетный	28	0	0
614	14	комплекса,	12	NOUN	nmod	комплекс	28	0	0
615	15	который	17	DET	nsubj	который	28	0	0
616	16	якобы	17	X	discourse	якобы	28	0	0
617	17	предназначается	14	VERB	acl:relcl	предназначаться	28	0	0
618	18	для	19	ADP	case	для	28	0	0
619	19	нейтрализации	17	NOUN	nmod	нейтрализация	28	0	0
620	20	«ракетной	21	ADJ	amod	ракетный	28	0	0
621	21	угрозы»	19	NOUN	nmod	угроза	28	-1	0
622	22	со	23	ADP	case	со	28	0	0
623	23	стороны	21	NOUN	nmod	сторона	28	0	0
624	24	Северной	25	ADJ	amod	северный	28	0	0
625	25	Кореи,	23	PROPN	nmod	корея	28	0	0
626	26	пишет	4	VERB	parataxis	писать	28	0	0
627	27	Khorasan	26	ADJ	nsubj	Khorasan	28	0	ORG
628	28	(30.04).	27	NUM	nummod	30.04	28	0	0
629	1	Главы	9	NOUN	nsubj	глава	29	0	0
630	2	дипведомств	1	NOUN	nmod	дипведомство	29	0	0
631	3	РФ	2	PROPN	nmod	рф	29	0	LOC
632	4	и	3	CONJ	cc	и	29	0	0
633	5	КНР	3	PROPN	conj	кнр	29	0	LOC
634	6	на	8	ADP	case	на	29	0	0
635	7	совместной	8	ADJ	amod	совместный	29	0	0
636	8	пресс-конференции	9	NOUN	nmod	пресс-конференция	29	0	0
637	9	охарактеризовали	0	VERB	ROOT	охарактеризовать	29	0	0
638	10	инициативу	9	NOUN	dobj	инициатива	29	1	0
639	11	Вашингтона	10	PROPN	nmod	вашингтон	29	0	ORG
640	12	как	14	ADP	case	как	29	0	0
641	13	«недопустимое	14	ADJ	amod	недопустимый	29	-1	0
642	14	внешнее	9	ADV	nmod	внешний	29	0	0
643	15	вмешательство»	14	CONJ	cc	вмешательство	29	1	0
644	16	в	17	ADP	case	в	29	0	0
645	17	дела	14	NOUN	nmod	дело	29	0	0
646	18	Корейского	19	ADJ	amod	корейский	29	0	0
647	19	полуострова.	17	ADJ	nmod	полуостров	29	0	0
648	1	Очевидно,	6	NOUN	nsubj	очевидно	30	0	0
649	2	что	6	SCONJ	mark	что	30	0	0
650	3	Россия	6	PROPN	nsubj	россия	30	0	GEO
651	4	и	3	CONJ	cc	и	30	0	0
652	5	КНР	3	PROPN	conj	кнр	30	0	LOC
653	6	считают	0	VERB	ROOT	считать	30	0	0
654	7	планы	6	NOUN	dobj	план	30	0	0
655	8	США	7	PROPN	nmod	сша	30	0	GEO
656	9	по	10	ADP	case	по	30	0	0
657	10	размещению	6	NOUN	nmod	размещение	30	0	0
658	11	комплекса	10	NOUN	nmod	комплекс	30	0	0
659	12	ракет	11	NOUN	nmod	ракета	30	0	0
660	13	малой	14	ADJ	amod	малый	30	0	0
661	14	дальности	11	NOUN	nmod	дальность	30	0	0
662	15	на	16	ADP	case	на	30	0	0
663	16	территории	14	NOUN	nmod	территория	30	0	0
664	17	Республики	16	NOUN	nmod	республика	30	0	0
665	18	Корея	17	PROPN	appos	корея	30	0	0
666	19	действиями,	22	SYM	punct	действие	30	0	0
667	20	которые	22	DET	nsubj	который	30	0	0
668	21	«явно	22	ADV	advmod	явно	30	0	0
669	22	превышают	17	VERB	acl:relcl	превышать	30	0	0
670	23	потребности	35	NOUN	nsubj	потребность	30	0	0
671	24	этого	25	DET	det	это	30	0	0
672	25	государства	23	NOUN	nmod	государство	30	0	0
673	26	в	34	ADP	case	в	30	0	0
674	27	самообороне»	34	ADJ	amod	самооборона	30	0	0
675	28	и	27	CONJ	cc	и	30	0	0
676	29	которые	32	DET	nsubjpass	который	30	0	0
677	30	на	31	ADP	case	на	30	0	0
678	31	деле	32	NOUN	nmod	дело	30	0	0
679	32	продиктованы	27	VERB	conj	продиктовать	30	0	0
680	33	иными	34	ADJ	amod	иной	30	0	0
681	34	мотивами,	35	NOUN	nmod	мотив	30	0	0
682	35	указывает	22	VERB	parataxis	указывать	30	0	0
683	36	издание.	6	PUNCT	punct	издание	30	0	0
684	1	До	3	ADP	case	до	31	0	0
685	2	4	3	NUM	nummod	4	31	0	0
686	3	тысяч	5	NOUN	nmod	тысяча	31	0	0
687	4	военнослужащих	3	ADJ	nmod	военнослужащий	31	0	0
688	5	намерен	0	ADJ	ROOT	намерен	31	0	0
689	6	сосредоточить	18	VERB	xcomp	сосредотачивать	31	0	0
690	7	Североатлантический	8	ADJ	amod	североатлантический	31	0	0
691	8	альянс	6	NOUN	dobj	альянс	31	0	0
692	9	у	10	ADP	case	у	31	0	0
693	10	границ	6	NOUN	nmod	граница	31	0	0
694	11	России,	10	PROPN	nmod	россия	31	0	0
695	12	на	13	ADP	case	на	31	0	0
696	13	территории	10	NOUN	nmod	территория	31	0	0
697	14	Польши	13	PROPN	nmod	польша	31	0	LOC
698	15	и	6	CONJ	cc	и	31	0	0
699	16	стран	6	NOUN	conj	страна	31	0	0
700	17	Балтии,	16	PROPN	nmod	балтия	31	0	0
701	18	сообщает	5	VERB	cop	сообщать	31	0	0
702	19	Hamshahri	5	PROPN	nsubj	Hamshahri	31	0	ORG
703	20	(30.04).	19	NUM	nummod	30.04	31	0	0
704	1	В	3	ADP	case	в	32	0	0
705	2	общей	3	ADJ	amod	общий	32	0	0
706	3	сложности	10	NOUN	nmod	сложность	32	0	0
707	4	дополнительные	5	ADJ	amod	дополнительный	32	0	0
708	5	силы	10	NOUN	nsubj	сила	32	0	0
709	6	НАТО	5	PROPN	nmod	нато	32	0	ORG
710	7	на	8	ADP	case	на	32	0	0
711	8	востоке	10	NOUN	nmod	восток	32	0	0
712	9	Европы	8	PROPN	nmod	европа	32	0	LOC
713	10	составят	0	VERB	ROOT	составлять	32	0	0
714	11	4	12	NUM	nummod	4	32	0	0
715	12	батальона:	15	SYM	advmod	батальон	32	0	0
716	13	два	14	NUM	nummod	два	32	0	0
717	14	батальона	12	NOUN	nmod	батальон	32	0	0
718	15	направят	10	VERB	parataxis	направлять	32	0	0
719	16	США,	15	PROPN	nsubj	сша	32	0	0
720	17	и	15	CONJ	cc	и	32	0	0
721	18	еще	25	ADV	advmod	еще	32	0	0
722	19	по	21	ADP	case	по	32	0	0
723	20	одному	21	NUM	nummod	один	32	0	0
724	21	—	25	SYM	nmod	"—
"	32	0	0
725	22	Великобритания	25	PROPN	nsubj	великобритания	32	0	GEO
726	23	и	22	CONJ	cc	и	32	0	0
727	24	ФРГ,	22	PROPN	conj	фрг	32	0	0
728	25	передает	15	VERB	conj	передавать	32	0	0
729	26	газета.	25	NOUN	dobj	газета	32	0	0
730	1	Руководители	3	NOUN	nsubj	руководитель	33	0	0
731	2	НАТО	1	PROPN	nmod	нато	33	0	ORG
732	3	подчеркивают,	0	VERB	ROOT	подчеркивать	33	0	0
733	4	что	5	PRON	nsubj	что	33	0	0
734	5	будут	3	VERB	ccomp	быть	33	0	0
735	6	действовать	36	VERB	xcomp	действовать	33	0	0
736	7	строго	36	VERB	acl	строго	33	0	0
737	8	в	9	ADP	case	в	33	0	0
738	9	рамках	36	NOUN	nmod	рамка	33	0	0
739	10	соглашения	9	NOUN	nmod	соглашение	33	0	0
740	11	с	12	ADP	case	с	33	0	0
741	12	РФ	10	PROPN	nmod	рф	33	0	LOC
742	13	от	14	ADP	case	от	33	0	0
743	14	1997	36	ADJ	nmod	1997	33	0	0
744	15	года,	23	ADJ	amod	год	33	0	0
745	16	но	15	CONJ	cc	но	33	0	0
746	17	вместе	22	ADV	advmod	вместе	33	0	0
747	18	с	19	ADP	case	с	33	0	0
748	19	тем	17	DET	nmod	то	33	0	0
749	20	в	21	ADP	case	в	33	0	0
750	21	Брюсселе	22	PROPN	nmod	брюссель	33	0	LOC
751	22	объясняют	15	VERB	conj	объяснять	33	0	0
752	23	необходимость	36	NOUN	dobj	необходимость	33	0	0
753	24	этих	25	DET	det	этот	33	0	0
754	25	шагов	23	NOUN	nmod	шаг	33	0	0
755	26	«ростом	28	ADP	case	рост	33	0	0
756	27	военной	28	ADJ	amod	военный	33	0	0
757	28	активности	23	NOUN	nmod	активность	33	1	0
758	29	России»	28	PROPN	nmod	россия	33	0	0
759	30	в	32	ADP	case	в	33	0	0
760	31	последнее	32	ADJ	amod	последний	33	0	0
761	32	время	36	NOUN	nmod	время	33	0	0
762	33	в	35	ADP	case	в	33	0	0
763	34	Балтийском	35	ADJ	amod	балтийский	33	0	LOC
764	35	регионе,	36	NOUN	nmod	регион	33	0	0
765	36	поясняет	5	VERB	xcomp	пояснять	33	0	0
766	37	Hamshahri.	5	ADJ	punct	Hamshahri	33	0	0
767	1	При	2	ADP	case	при	34	0	0
768	2	этом	5	DET	nmod	это	34	0	0
769	3	Москва	5	PROPN	nsubj	москва	34	0	GEO
770	4	неоднократно	5	ADV	advmod	неоднократно	34	0	0
771	5	подчеркивала,	0	VERB	ROOT	подчеркивать	34	0	0
772	6	что	12	SCONJ	mark	что	34	0	0
773	7	ее	8	PRON	det	она	34	0	0
774	8	активность	12	NOUN	nsubj	активность	34	1	0
775	9	на	10	ADP	case	на	34	0	0
776	10	Балтике	8	PROPN	nmod	балтика	34	0	LOC
777	11	является	12	VERB	cop	являться	34	0	0
778	12	ответом	13	ADV	advmod	ответ	34	0	0
779	13	именно	5	X	advmod	именно	34	0	0
780	14	на	15	ADP	case	на	34	0	0
781	15	действия	27	NOUN	nmod	действие	34	0	0
782	16	НАТО	15	PROPN	appos	нато	34	0	ORG
783	17	и	16	CONJ	cc	и	34	0	0
784	18	эскалацию	16	NOUN	conj	эскалация	34	-1	0
785	19	враждебного	20	ADJ	amod	враждебный	34	-1	0
786	20	подхода	18	NOUN	nmod	подход	34	0	0
787	21	к	22	ADP	case	к	34	0	0
788	22	России	20	PROPN	nmod	россия	34	0	LOC
789	23	вблизи	26	ADP	case	вблизи	34	0	0
790	24	ее	26	PRON	det	она	34	0	0
791	25	восточных	26	ADJ	amod	восточный	34	0	0
792	26	границ,	27	NOUN	nmod	граница	34	0	0
793	27	напоминает	5	VERB	punct	напоминать	34	0	0
794	28	издание.	27	VERB	xcomp	издание	34	0	0
795	1	С	3	ADP	case	с	35	0	0
796	2	другой	3	ADJ	amod	другой	35	0	0
797	3	стороны,	5	NOUN	nmod	сторона	35	0	0
798	4	альянс	3	NOUN	nmod	альянс	35	0	0
799	5	старается	0	VERB	ROOT	стараться	35	0	0
800	6	воплотить	5	VERB	xcomp	воплощать	35	0	0
801	7	в	8	ADP	case	в	35	0	0
802	8	жизнь	6	NOUN	nmod	жизнь	35	0	0
803	9	старую	10	ADJ	amod	старый	35	0	0
804	10	стратегию	6	NOUN	dobj	стратегия	35	0	0
805	11	расширения	10	NOUN	nmod	расширение	35	0	0
806	12	на	13	ADP	case	на	35	0	0
807	13	восток,	6	NOUN	nmod	восток	35	0	0
808	14	начатую	15	ADJ	amod	начинать	35	0	0
809	15	им	13	PRON	iobj	они	35	0	0
810	16	задолго	13	ADV	advmod	задолго	35	0	0
811	17	до	19	ADP	case	до	35	0	0
812	18	украинского	19	ADJ	amod	украинский	35	0	0
813	19	кризиса,	16	NOUN	nmod	кризис	35	0	0
814	20	и	19	CONJ	cc	и	35	0	0
815	21	приблизиться	19	VERB	conj	приближаться	35	0	0
816	22	как	23	ADP	case	как	35	0	0
817	23	можно	21	VERB	nmod	можно	35	0	0
818	24	ближе	28	ADV	advmod	близко	35	0	0
819	25	к	27	ADP	case	к	35	0	0
820	26	российским	27	ADJ	amod	российский	35	0	0
821	27	границам,	28	NOUN	nmod	граница	35	0	0
822	28	пишет	23	VERB	conj	писать	35	0	0
823	29	Keyhan	28	X	dobj	Keyhan	35	0	ORG
824	30	(30.04).	29	NUM	nummod	30.04	35	0	0
825	1	С	3	ADP	case	с	36	0	0
826	2	этой	3	DET	det	этот	36	0	0
827	3	целью	5	NOUN	nmod	цель	36	0	0
828	4	НАТО	3	PROPN	nmod	нато	36	0	ORG
829	5	старается	0	VERB	ROOT	стараться	36	0	0
830	6	завлечь	5	VERB	xcomp	завлекать	36	0	0
831	7	к	8	ADP	case	к	36	0	0
832	8	себе	6	PRON	nmod	себя	36	0	0
833	9	те	11	DET	det	тот	36	0	0
834	10	немногие	11	ADJ	amod	немногие	36	0	0
835	11	страны	5	NOUN	nsubj	страна	36	0	0
836	12	восточной	13	ADJ	amod	восточный	36	0	0
837	13	Европы,	11	PROPN	nmod	европа	36	0	0
838	14	которые	17	DET	nsubj	который	36	0	0
839	15	пока	17	ADV	advmod	пока	36	0	0
840	16	не	17	PART	neg	не	36	0	0
841	17	вошли	13	VERB	acl:relcl	входить	36	0	0
842	18	в	20	ADP	case	в	36	0	0
843	19	этот	20	DET	det	этот	36	0	0
844	20	блок.	17	NOUN	nmod	блок	36	0	0
845	1	Среди	2	ADP	case	среди	37	0	0
846	2	них	5	PRON	nmod	они	37	0	0
847	3	особое	4	ADJ	amod	особый	37	1	0
848	4	место	5	NOUN	nsubj	место	37	0	0
849	5	занимает	0	VERB	ROOT	занимать	37	0	0
850	6	Финляндия,	5	PROPN	dobj	финляндия	37	0	0
851	7	для	8	ADP	case	для	37	0	0
852	8	которой	6	DET	nmod	который	37	0	0
853	9	Россия	6	PROPN	name	россия	37	0	GEO
854	10	в	12	ADP	case	в	37	0	0
855	11	последние	12	ADJ	amod	последний	37	0	0
856	12	годы	5	NOUN	nmod	год	37	0	0
857	13	стала	5	VERB	punct	становиться	37	0	0
858	14	если	16	SCONJ	mark	если	37	0	0
859	15	не	16	PART	neg	не	37	0	0
860	16	союзником,	13	VERB	ccomp	союзник	37	1	0
861	17	то	24	ADV	advmod	то	37	0	0
862	18	важным	19	ADJ	amod	важный	37	1	0
863	19	партнером	24	NOUN	iobj	партнер	37	0	0
864	20	ее	19	PRON	nmod	она	37	0	0
865	21	с	23	ADP	case	с	37	0	0
866	22	торгово-экономической	23	ADJ	amod	торговый	37	0	0
867	23	точки	20	NOUN	nmod	точка	37	0	0
868	24	зрения,	16	ADJ	dobj	зрение	37	0	0
869	25	отмечает	16	VERB	conj	отмечать	37	0	0
870	26	издание.	16	PUNCT	punct	издание	37	0	0
871	1	И	5	CONJ	cc:preconj	и	38	0	0
872	2	сейчас	5	ADV	advmod	сейчас	38	0	0
873	3	страна	5	NOUN	nsubj	страна	38	0	0
874	4	не	5	PART	neg	не	38	0	0
875	5	проявляет	0	VERB	ROOT	проявлять	38	0	0
876	6	особой	7	ADJ	amod	особый	38	1	0
877	7	склонности	5	NOUN	dobj	склонность	38	0	0
878	8	войти	7	VERB	acl	входить	38	0	0
879	9	в	10	ADP	case	в	38	0	0
880	10	состав	8	NOUN	nmod	состав	38	0	0
881	11	альянса,	10	NOUN	nmod	альянс	38	0	0
882	12	«боясь	8	VERB	punct	бояться	38	-1	0
883	13	кризиса	8	NOUN	nmod	кризис	38	0	0
884	14	в	15	ADP	case	в	38	0	0
885	15	отношениях	8	NOUN	nmod	отношение	38	0	0
886	16	с	17	ADP	case	с	38	0	0
887	17	Россией».	15	PROPN	nmod	россия	38	0	0
888	1	Keyhan	2	ADV	nsubj	Keyhan	39	0	ORG
889	2	сообщает	0	VERB	ROOT	сообщать	39	0	0
890	3	о	4	ADP	case	о	39	0	0
891	4	докладе,	2	VERB	nmod	доклад	39	0	0
892	5	подготовленном	11	VERB	acl	подготовить	39	0	0
893	6	для	7	ADP	case	для	39	0	0
894	7	премьер-министра	5	NOUN	nmod	премьер-министр	39	0	0
895	8	Финляндии,	7	PROPN	nmod	финляндия	39	0	0
896	9	в	10	ADP	case	в	39	0	0
897	10	котором	11	DET	nmod	который	39	0	0
898	11	отмечается,	4	VERB	acl:relcl	отмечаться	39	0	0
899	12	что	24	SCONJ	mark	что	39	0	0
900	13	лучшей	20	ADJ	amod	хороший	39	1	0
901	14	альтернативой	13	ADJ	amod	альтернатива	39	0	0
902	15	для	16	ADP	case	для	39	0	0
903	16	страны	13	NOUN	nmod	страна	39	0	0
904	17	был	13	VERB	cop	быть	39	0	0
905	18	бы	13	PART	discourse	бы	39	0	0
906	19	военный	20	ADJ	amod	военный	39	0	0
907	20	союз	24	NOUN	nsubj	союз	39	0	0
908	21	с	23	ADP	case	с	39	0	0
909	22	соседней	23	ADJ	amod	соседний	39	0	0
910	23	Швецией,	20	PROPN	nmod	швеция	39	0	0
911	24	нежели	11	VERB	ccomp	нежели	39	0	0
912	25	членство	24	NOUN	dobj	членство	39	0	0
913	26	в	28	ADP	case	в	39	0	0
914	27	военной	28	ADJ	amod	военный	39	0	0
915	28	организации	25	NOUN	nmod	организация	39	0	0
916	29	НАТО.	28	PROPN	nmod	нато	39	0	0
917	1	Согласно	3	ADP	case	согласно	40	0	0
918	2	последним	3	ADJ	amod	последний	40	0	0
919	3	данным	5	NOUN	nmod	данный	40	0	0
920	4	соцопросов,	5	NOUN	nsubj	соцопрос	40	0	0
921	5	добавила	0	VERB	ROOT	добавлять	40	0	0
922	6	газета,	5	NOUN	dobj	газета	40	0	0
923	7	около	9	ADP	case	около	40	0	0
924	8	55%	9	NUM	nummod	55	40	0	0
925	9	финнов	10	NOUN	nmod	финн	40	0	0
926	10	возражают	5	VERB	parataxis	возражать	40	0	0
927	11	против	12	ADP	case	против	40	0	0
928	12	вступления	10	NOUN	nmod	вступление	40	0	0
929	13	страны	12	NOUN	nmod	страна	40	0	0
930	14	в	15	ADP	case	в	40	0	0
931	15	альянс.	12	NOUN	nmod	альянс	40	0	0
932	1	Аятолла	16	PROPN	nsubj	аятолла	41	0	0
933	2	Али	1	PROPN	name	али	41	0	0
934	3	Хаменеи,	1	PROPN	name	хаменей	41	0	0
935	4	давая	5	ADJ	amod	давать	41	0	0
936	5	оценку	16	NOUN	dobj	оценка	41	0	0
937	6	ирано-корейским	7	ADJ	amod	ирать	41	0	0
938	7	отношениям	5	NOUN	iobj	отношение	41	0	0
939	8	в	9	ADP	case	в	41	0	0
940	9	ходе	16	NOUN	nmod	ход	41	0	0
941	10	визита	9	NOUN	nmod	визит	41	0	0
942	11	в	12	ADP	case	в	41	0	0
943	12	ИРИ	10	PROPN	nmod	ири	41	0	LOC
944	13	президента	10	NOUN	nmod	президент	41	0	0
945	14	Республики	13	NOUN	nmod	республика	41	0	0
946	15	Корея,	14	PROPN	appos	корея	41	0	0
947	16	отметил,	0	VERB	ROOT	отмечать	41	0	0
948	17	что	19	SCONJ	mark	что	41	0	0
949	18	они	19	PRON	nsubj	они	41	0	0
950	19	никоим	16	VERB	ccomp	никой	41	0	0
951	20	образом	22	NOUN	advmod	образ	41	0	0
952	21	не	22	PART	neg	не	41	0	0
953	22	должны	19	ADJ	conj	должный	41	0	0
954	23	ставиться	22	VERB	xcomp	ставиться	41	0	0
955	24	в	25	ADP	case	в	41	0	0
956	25	зависимость	23	NOUN	nmod	зависимость	41	0	0
957	26	от	27	ADP	case	от	41	0	0
958	27	санкций,	23	NOUN	nmod	санкция	41	0	0
959	28	навязанных	27	VERB	acl	навязывать	41	0	0
960	29	Ирану	28	PROPN	iobj	иран	41	0	LOC
961	30	США,	29	PROPN	name	сша	41	0	0
962	31	передает	22	VERB	parataxis	передавать	41	0	0
963	32	Resalat	31	ADV	advmod	Resalat	41	0	ORG
964	33	(4.05).	32	NUM	nummod	4.05	41	0	0
965	1	А	10	CONJ	cc:preconj	а	42	0	0
966	2	в	3	ADP	case	в	42	0	0
967	3	целом	10	NOUN	nmod	целое	42	0	0
968	4	американское	5	ADJ	amod	американский	42	0	0
969	5	влияние	10	NOUN	nsubj	влияние	42	0	0
970	6	на	7	ADP	case	на	42	0	0
971	7	политику	10	NOUN	nmod	политика	42	0	0
972	8	любой	9	ADJ	amod	любой	42	0	0
973	9	страны	7	NOUN	nmod	страна	42	0	0
974	10	может	0	VERB	ROOT	может	42	0	0
975	11	стоить	10	VERB	xcomp	стоить	42	0	0
976	12	этой	13	DET	det	этот	42	0	0
977	13	стране	11	NOUN	dobj	страна	42	0	0
978	14	очень	15	ADV	advmod	очень	42	0	0
979	15	дорого,	16	ADV	advmod	дорого	42	0	0
980	16	подчеркнул	10	VERB	parataxis	подчеркивать	42	0	0
981	17	руководитель	16	NOUN	nsubj	руководитель	42	0	0
982	18	ИРИ.	17	PROPN	appos	ири	42	0	0
983	1	В	2	ADP	case	в	43	0	0
984	2	качестве	6	NOUN	nmod	качество	43	0	0
985	3	примера	2	NOUN	nmod	пример	43	1	0
986	4	Али	6	PROPN	nsubj	али	43	0	0
987	5	Хаменеи	4	PROPN	name	хаменей	43	0	0
988	6	привел	0	VERB	ROOT	приводить	43	0	0
989	7	ситуацию,	6	SYM	dobj	ситуация	43	0	0
990	8	в	9	ADP	case	в	43	0	0
991	9	которой	11	DET	nmod	который	43	0	0
992	10	ныне	11	ADV	advmod	ныне	43	0	0
993	11	оказались	7	VERB	acl:relcl	оказываться	43	0	0
994	12	европейские	13	ADJ	amod	европейский	43	0	0
995	13	страны,	11	NOUN	nsubj	страна	43	0	0
996	14	последовавшие,	16	VERB	acl	последовать	43	0	0
997	15	сначала	14	ADV	advmod	сначала	43	0	0
998	16	из-за	13	PUNCT	nmod	из-за	43	0	0
999	17	Сирии,	16	PROPN	nmod	сирия	43	0	0
1000	18	а	17	CONJ	cc	а	43	0	0
1001	19	затем	20	ADV	advmod	затем	43	0	0
1002	20	из-за	17	PUNCT	conj	из-за	43	0	0
1003	21	Украины,	20	PROPN	nmod	украина	43	0	0
1004	22	«на	23	ADP	case	на	43	0	0
1005	23	поводу	20	NOUN	nmod	повод	43	0	0
1006	24	у	25	ADP	case	у	43	0	0
1007	25	Америки».	23	PROPN	nmod	америка	43	0	0
